coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Sep 12 12:14:25 +0000 2021,,,,0,1437026812786315265,,,,pl,,,,5,1228436573026471938,CzytamJestem,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mrówki, które napotkały w swej wędrówce nieżywego filozofa, też na tym skorzystały.

Stanisław Lem - Głos Pana. https://t.co/zfQarbwC56",https://twitter.com/APPiotr/status/1437026812786315265,Sun Jun 03 07:49:01 +0000 2012,598125560,false,"Polityka, rock, fantasy

Felietony @TAKtoWIDZIMY / https://t.co/zO4UzDA7ZP

https://t.co/MgD1FSTve6",144866,2937,2455,4,Polska,Piotr Wesołowski,APPiotr,96482,,,false
,Sun Sep 12 13:06:38 +0000 2021,,,,0,1437039954656366594,,,,pl,,,,20,1436944622874472451,GrzelinskMa,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","100 lat temu urodził się STANISŁAW LEM, prozaik, eseista, filozof, ale przede wszystkim genialny futurolog, który przewidział dzisiejsze czasy:
 "" Nie ma takich bredni, w które ludzie nie byliby w stanie uwierzyć. "" https://t.co/ISsDOsPkUR",https://twitter.com/dudek_pio/status/1437039954656366594,Mon Feb 13 23:09:19 +0000 2012,491715824,false,"Respect is for those who deserve it, not for those who demand it. Tylko prawda jest coś warta🤔CNC machining⚙️",28744,390,791,0,🇪🇺,🇵🇱PIOTR🇦🇹🇪🇺🇮🇸🇸🇪🇳🇴🇯🇵🇨🇭🇸🇬,dudek_pio,15692,,,false
,Sun Sep 12 14:06:45 +0000 2021,,,,0,1437055082164625410,,,,pl,,,,29,1436930856640258048,Agniesz61796740,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","12.09.1921 (lub 13) ur. się Stanisław Lem, pisarz, filozof, futurolog, przedst. fantastyki naukowej, choć nie stronił też od innej tematyki. Autor felietonów i recenzji nieistniejących książek, krytyk. Twórca Solaris, Cyberiady, Bajek robotów i in. 
#Bornonthisday 
#StanisławLem https://t.co/oy3pcroPNw",https://twitter.com/jowitaochmanska/status/1437055082164625410,Tue Mar 04 22:27:50 +0000 2014,2372653615,false,"#WspieramWOŚP  #StrefaPrzyjaznaLGBT 🌈 #WybórNieZakaz

Waga ♎ Warszawianka, z Mokotowa przeniesiona na Muranów",261780,2553,4178,1,Polska,Jowita Ochmańska #IStandWithUkraine 🇺🇦,jowitaochmanska,39816,,,false
,Sun Sep 12 12:12:39 +0000 2021,,,,31,1437026367896489984,,,,pl,,,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lem napisał też kilka satyrycznych opowiadań, w których bezlitośnie chłostał Zachód za łamanie praw człowieka i za wyścig zbrojeń. Potem zabronił wznawiania ich. Muszę  kiedyś iść do Jagiellonki i je cichcem skopiować.",https://twitter.com/JerzySkoczylas/status/1437026367896489984,Fri Jan 23 08:55:36 +0000 2015,2993815113,false,"Nie jestem tym wrocławskim JS z dawnej ""Elity""!
Lubię reformy Balcerowicza. Nie lubię tych, którzy nie lubią tych reform. Żeby nie było, że nie wiedzieliście.",31528,7996,761,32,"Kraków, Polska",Jerzy Skoczylas,JerzySkoczylas,75874,,,false
,Sun Sep 12 13:38:51 +0000 2021,,,,0,1437048062699057157,Kloc_K,1437045497584361481,3288445726,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Kloc_K ..Philip K.Dick miał takie podejrzenia,że to zespół kilku osób..mieliśmy szczęście,że Lem Stanisław był z nami..",https://twitter.com/Adamwolnemiasto/status/1437048062699057157,Mon Feb 25 12:24:16 +0000 2019,1100008577488617473,false,Łączy nas Polska.Dzieli nas PIS-pożyczone..,128379,1556,3076,3,,Adam☯️#SilniRazem 🇵🇱🇪🇺💪🖖,Adamwolnemiasto,114197,,,false
,Sun Sep 12 13:19:33 +0000 2021,,,,0,1437043203224612868,,,,pl,,,,8,1436991287585030156,MarekLada_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","100 lat temu urodził się Stanisław Lem (1921-2006)

„Nikt nic nie czyta, a jeśli czyta, to nic nie rozumie, a jeśli nawet rozumie, to nic nie pamięta.” https://t.co/WfVuhjklxf",https://twitter.com/raszkiewicz1/status/1437043203224612868,Sat Jun 21 12:42:13 +0000 2014,2628424605,false,"Ełk. Mazury. Sport, polityka i społeczeństwo, wojsko, ekonomia, energetyka, nauka, muzyka i film.",36233,386,350,20,,Paweł Raszkiewicz,raszkiewicz1,52273,,,false
,Sun Sep 12 13:38:45 +0000 2021,,,,1,1437048034928611334,JacekPiekara,1437046704788971521,714293714856894500,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@JacekPiekara 😂😂Cały Lem... ""Cyberiada"" pełna jest takich słowotworów. Swoją drogą muszę się rozejrzeć za jakimś obcojęzycznym wydaniem ""Cyberiady"" i zobaczyć jak sobie tłumacze poradzili...",https://twitter.com/cals8187/status/1437048034928611334,Sat Aug 06 17:31:28 +0000 2016,761978005619089408,false,"Bestia najgorsza zna odrobinę litości, ja jej nie znam, więc bestią nie jestem...",5800,122,340,0,,Maciej Owczarek,cals8187,2750,,,false
,Sun Sep 12 12:56:17 +0000 2021,,,,0,1437037347162501121,,,,pl,,,,10,1437028315890692097,JacekPiekara,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Amerykański geniusz science-fiction, Philip K. Dick, uważał że Lem nie istnieje jako osoba i że jest to komórka rosyjskiego KGB.
Oto fragment listu, w którym informował FBI o tym komunistycznym spisku:
⬇️ https://t.co/snV9oayc2X",https://twitter.com/swentol/status/1437037347162501121,Mon Jan 27 15:48:11 +0000 2014,2313865992,false,potomek niewygasłego rodu,1683,6183,6795,94,,Б.Свентольдич Кисіль,swentol,424598,,https://zenobiuszjuz.wordpress.com/,false
,Sun Sep 12 14:05:00 +0000 2021,,,,0,1437054641733316609,,,,pl,,,,36,1436947108947431426,LemaInstytut,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","W akcie urodzenia Lema widnieje data 12 września 1921. Formalnie to równo 100 lat temu urodził się Lem! Dziś mamy wielki zaszczyt udostępnić Państwu statuetkę im. S. Lema ""Planeta Lem"" która począwszy od tego roku będzie wyróżniała wielkich. Więcej: https://t.co/kD34S88cKD https://t.co/62MRZQHNJw",https://twitter.com/Agniesz61796740/status/1437054641733316609,Thu Aug 29 07:35:12 +0000 2019,1166977530232016896,false,"Ja i TT to trochę eksperyment. Wrażenia? Prawdziwe życie jest gdzie indziej. Książki, dobre kino i muzyka.
Wspieram LGBT🏳‍🌈
#FBPE #NoHate #TeamLewitacja",244522,2396,1805,8,,Agnieszka,Agniesz61796740,55381,,,false
,Sun Sep 12 15:05:24 +0000 2021,Lem RokLema,,,0,1437069841802928133,,,,pl,,,,8,1436977267570352131,InstytutKsiazki,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stanisław #Lem obchodziłby dziś swoje setne urodziny.

#RokLema już za półmetkiem. Wiele się z tej okazji dzieje w całej Polsce. Ale dzisiejszy dzień to doskonała okazja, żeby po prostu przypomnieć sobie ""Solaris"", ""Cyberiadę"" czy ""Dzienniki gwiazdowe""! 🤖📖 https://t.co/BKKvFtSN1R",https://twitter.com/FightingHen/status/1437069841802928133,Sun Apr 07 14:27:18 +0000 2013,1334247589,false,#metal • kątniczość • tylko odpryski myślowe • #bezpolityki • #starszapanigra \|T|/,4398,424,416,7,"Poland, podkarpackie lasy",Dorota,FightingHen,3288,,,false
,Sun Sep 12 13:06:09 +0000 2021,,,,0,1437039829938843651,,,,pl,,,,22,1437028298731687942,JacekPiekara,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","100 lat temu urodził się St.Lem. Już jako dziecko zachwyciłem się jego Bajkami robotów i Cyberiadą, potem Dziennikami Gwiazdowymi i Pilotem Pirxem. Ba, zmęczyłem nawet socrealistyczny Obłok Magellana!
Lem pisał też słuchowiska, a film ""Przekładaniec"" z Kobielą reżyserował Wajda😀 https://t.co/XprQGZ2Tlm",https://twitter.com/SwinkaTata/status/1437039829938843651,Sun Feb 24 18:53:03 +0000 2019,1099744028160073729,false,"Lewaki, konfiarze, uprzejmie proszę o przewijanie dalej. Banuję, dlatego rzadko wchodzę w ostre spory.",39514,2463,2008,0,Polska,Tata ŚWINKA,SwinkaTata,26456,,,false
,Sun Sep 12 14:23:37 +0000 2021,PrzewodzikKsiążkowy RokLema,https://twitter.com/Przewodzik/status/1437059326628274186/photo/1,https://twitter.com/LemaInstytut/status/1436947108947431426,8,1437059326628274186,,,,pl,,false,1436947108947431426,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#PrzewodzikKsiążkowy #RokLema

Stanisław Lem „Wysoki Zamek”. Wspomnienia ze Lwowa czasów dzieciństwa mistrza polskiej fantastyki dostarczają odpowiedniej dawki sentymentalizmu, ale także, co nietrudno przy tym autorze, sporo refleksji o naturze wspomnień i czasu. Sporo tu o (1) https://t.co/RXuZoJ8Qxa https://t.co/xQNJCXTfXc",https://twitter.com/Przewodzik/status/1437059326628274186,Thu Oct 17 21:42:42 +0000 2019,1184947797231046657,false,"Kwalifikowane nadprzewodzictwo po meandrach: bibliografia, filmografia, muzykografia. Sus scrofa varsoviensis in silva rerum.",48938,7504,113,24,,Przewodzik,Przewodzik,30636,,,false
,Sun Sep 12 12:35:21 +0000 2021,Lem SciFi Solaris,,https://twitter.com/Poland/status/1436940136747470858,5,1437032079259312135,,,,pl,,false,1436940136747470858,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stanisław #Lem, człowiek, który widział przyszłość.✨

Dzisiaj przypada 💯 rocznica urodzin tego wspaniałego 🇵🇱 pisarza.

Jego książki #SciFi, w tym ikoniczna powieść #Solaris, zostały przetłumaczone na ponad 40 języków.🪐

W 🇵🇱, 2021 r. jest obchodzony jako Rok Lema. https://t.co/NS7iaQkhjl",https://twitter.com/PLinUkraine/status/1437032079259312135,Mon Mar 26 09:01:02 +0000 2012,537057026,false,The Embassy of the Republic of Poland in Kyiv / Посольство Республіки Польща у Києві kijow.amb.sekretariat@msz.gov.pl,2431,10008,389,198,,PLinUkraine,PLinUkraine,8423,,https://www.gov.pl/web/ukraina,true
,Sun Sep 12 13:39:13 +0000 2021,Stockholm,,,0,1437048154868830213,,,,pl,,,,1,1437048083670503425,pRUSZKIEWICZ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Goście @PLinstStockholm podczas zwiedzania #Stockholm .
Powoli zmierzamy w kierunku @ZitaFolketsBio na 3 dzień #KinotekaStockholm. 
Dzisiaj kolejne filmy zainspirowane prozą #Lem min. ""Doradcy króla Hydropsa"" Natalii Bróżyńskiej, praca dyplomowa u prof. Wilczyńskiego!
#Lem100 https://t.co/FwDx41isD3",https://twitter.com/adamskilukasz1/status/1437048154868830213,Wed Dec 02 07:42:33 +0000 2015,4348348577,false,"Krytykuję filmy, seriale i poprawność polityczną. Podobno umiem pisać więc dali mi Złotą Rybę. im Macieja Rybińskiego i nagrodę PISF dla krytyka roku.",11641,4331,775,27,,Łukasz Adamski,adamskilukasz1,9536,,,false
,Sun Sep 12 14:37:37 +0000 2021,,,"https://tvn24.pl/go/programy,7/opinie-i-wydarzenia-odcinki,16593/odcinek-1328,S00E1328,591504",0,1437062851508649987,,,,pl,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Stanisław Lem: nie jestem uniwersalnym specjalistą od wszystkiego. Przypominamy rozmowę w 100 urodziny pisarza https://t.co/JzceKsL4DI,https://twitter.com/ALINA70343142/status/1437062851508649987,Thu Jun 21 10:10:25 +0000 2018,1009740314096087040,false,"ekonomista. interesuje mnieSWIAT 
KRAJ  jego problemy społeczno-ekonomiczne",3302,58,405,0,"Warszawa, Polska",ALINA,ALINA70343142,22,,,false
,Sun Sep 12 14:37:15 +0000 2021,,,,0,1437062758059724804,,,,pl,,,,22,1437028298731687942,JacekPiekara,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","100 lat temu urodził się St.Lem. Już jako dziecko zachwyciłem się jego Bajkami robotów i Cyberiadą, potem Dziennikami Gwiazdowymi i Pilotem Pirxem. Ba, zmęczyłem nawet socrealistyczny Obłok Magellana!
Lem pisał też słuchowiska, a film ""Przekładaniec"" z Kobielą reżyserował Wajda😀 https://t.co/XprQGZ2Tlm",https://twitter.com/rugo255/status/1437062758059724804,Fri Apr 26 08:33:19 +0000 2013,1381422169,false,"Problemem naszego wieku nie jest bomba atomowa, lecz serce ludzkie.                Albert Einstein",1117,1553,788,4,Poland,Bogdan Banaszek,rugo255,31446,,,false
,Sun Sep 12 14:06:50 +0000 2021,,,,0,1437055105254268931,,,,pl,,,,20,1436944622874472451,GrzelinskMa,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","100 lat temu urodził się STANISŁAW LEM, prozaik, eseista, filozof, ale przede wszystkim genialny futurolog, który przewidział dzisiejsze czasy:
 "" Nie ma takich bredni, w które ludzie nie byliby w stanie uwierzyć. "" https://t.co/ISsDOsPkUR",https://twitter.com/jowitaochmanska/status/1437055105254268931,Tue Mar 04 22:27:50 +0000 2014,2372653615,false,"#WspieramWOŚP  #StrefaPrzyjaznaLGBT 🌈 #WybórNieZakaz

Waga ♎ Warszawianka, z Mokotowa przeniesiona na Muranów",261780,2553,4178,1,Polska,Jowita Ochmańska #IStandWithUkraine 🇺🇦,jowitaochmanska,39816,,,false
,Sun Sep 12 12:48:35 +0000 2021,,,,219,1437035412544008195,,,,pl,,,,19,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","W moim liceum pani polonistka z klasy równoległej czytała spis lektur.
No i przeczytała:
- Stanisław Lem ""Bajki robotników""
ROBOTNIKÓW ! 

Mogłyby być piękne, co?😉😀",https://twitter.com/JacekPiekara/status/1437035412544008195,Mon Mar 28 03:31:07 +0000 2016,714293714856894465,false,"Przede wszystkim pisarz📚
Homo politicus🌍🔭
Family man👨‍👩‍👦
Książki, gry i filmy🖥️
Historia🏰🏛️
❤️Psy i koty❤️
Imprezy!🍻",153480,50228,1392,200,Polska,Jacek Piekara,JacekPiekara,70133,,https://pl.m.wikipedia.org/wiki/Jacek_Piekara,false
,Sun Sep 12 12:30:35 +0000 2021,,https://twitter.com/NATOlizer/status/1437030882372694024/photo/1,http://nato.trendolizer.com/2021/09/stanislaw-lem-wczoraj-dzisiaj-jutro---wystawa-wirtualna.html,0,1437030882372694024,,,,pl,,false,,0,,,"<a href=""http://leadstories.com"" rel=""nofollow"">Lead Stories Feed Publisher</a>","Stanisław Lem ""Wczoraj, dzisiaj, jutro"" - Wystawa wirtualna https://t.co/mfwQkbVno4 https://t.co/zSSG4vXoZW",https://twitter.com/NATOlizer/status/1437030882372694024,Tue Oct 14 07:58:09 +0000 2014,2829120555,false,"The most trending NATO news, as collected by Trendolizer",0,3876,642,126,"Evere, Belgium",Trending NATO News,NATOlizer,161611,,http://nato.trendolizer.com,false
,Sun Sep 12 13:38:56 +0000 2021,Stockholm KinotekaStockholm Lem Lem100,https://twitter.com/pRUSZKIEWICZ/status/1437048083670503425/photo/1,,2,1437048083670503425,,,,pl,"Stockholm, Sweden",false,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Goście @PLinstStockholm podczas zwiedzania #Stockholm .
Powoli zmierzamy w kierunku @ZitaFolketsBio na 3 dzień #KinotekaStockholm. 
Dzisiaj kolejne filmy zainspirowane prozą #Lem min. ""Doradcy króla Hydropsa"" Natalii Bróżyńskiej, praca dyplomowa u prof. Wilczyńskiego!
#Lem100 https://t.co/FwDx41isD3",https://twitter.com/pRUSZKIEWICZ/status/1437048083670503425,Sat Mar 30 08:32:49 +0000 2013,1316038652,false,"Director of @PLinstStockholm
RT not an endorsement. Private views.",25599,1498,1760,2,"Stockholm, Sweden",Paweł Ruszkiewicz,pRUSZKIEWICZ,3083,,,false
,Sun Sep 12 14:58:29 +0000 2021,,https://twitter.com/dziejepl/status/1437068100604727303/photo/1,https://dzieje.pl/kultura-i-sztuka/stanislaw-lem-pisarz-praktycznie-bez-bestsellera,8,1437068100604727303,,,,pl,,false,,5,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Stanisław Lem – pisarz praktycznie bez bestsellera
https://t.co/8pkQ98WGli https://t.co/BeunbJxBCz",https://twitter.com/dziejepl/status/1437068100604727303,Tue Nov 13 12:27:57 +0000 2012,945704600,false,Portal https://t.co/I17ZYo8egP – codzienny serwis informacyjny dotyczący historii Polski w XX wieku,455,15252,400,88,Polska,Dzieje.pl,dziejepl,43262,,http://dzieje.pl,false
,Sun Sep 12 11:05:58 +0000 2021,,,https://twitter.com/Poland/status/1436940136747470858,3,1437009587782275076,,,,pl,,false,1436940136747470858,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Ja nie wierzę w żadne rekompensaty na jakimś innym świecie, bo ja nie wierzę w żaden inny świat. Nie wierzę po prostu. Jestem głęboko przekonany, że po śmierci nie ma nic. [...] Wieczny odpoczynek oznacza nieistnienie"".
Lem https://t.co/S2moT88yJG",https://twitter.com/Kloc_K/status/1437009587782275076,Mon May 18 13:29:59 +0000 2015,3288445726,false,"Jeśli o mnie spyta kto w Inkipo,
Odpowiedzcie mu prawdę: nawet ten odjechał.",6432,3107,578,16,Kraków,Krzysztof Kloc,Kloc_K,29977,,,false
,Sun Sep 12 09:44:47 +0000 2021,Lem SciFi Solaris,https://twitter.com/PLinPetersburg/status/1436989157319061504/photo/1,,9,1436989157319061504,,,,pl,,false,,3,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Stanisław #Lem, człowiek, który widział przyszłość.✨
Dziś przypada 100 rocznica urodzin tego wybitnego pisarza.
Jego książki #SciFi, w tym kultowa powieść #Solaris, zostały przetłumaczone na ponad 40 języków.🪐
W 🇵🇱 rok 2021 obchodzony jest jako Rok Lema. https://t.co/xVpeijtHeF",https://twitter.com/PLinPetersburg/status/1436989157319061504,Wed Mar 28 13:10:48 +0000 2012,539029366,false,Konsulat Generalny RP w Sankt Petersburgu ul. 5 Sovetskaya 12,78,1731,195,47,Rosja,PLinPetersburg,PLinPetersburg,4070,,http://www.sanktpetersburg.msz.gov.pl,true
,Sun Sep 12 09:31:24 +0000 2021,,,,0,1436985788026269698,,,,pl,,,,20,1436944622874472451,GrzelinskMa,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","100 lat temu urodził się STANISŁAW LEM, prozaik, eseista, filozof, ale przede wszystkim genialny futurolog, który przewidział dzisiejsze czasy:
 "" Nie ma takich bredni, w które ludzie nie byliby w stanie uwierzyć. "" https://t.co/ISsDOsPkUR",https://twitter.com/Andrzej19205731/status/1436985788026269698,Sun May 05 17:51:40 +0000 2019,1125095732040671232,false,"Staram się być dobrym człowiekiem, nie zawsze się to https://t.co/sZrfEARzeQ Metalu. Dewiantów prawicowych kasuje. Każdy człowiek,ma te same prawa.  JE.AĆ   P.S !!!",59966,529,572,0,Polska   .CSW.,Andrzej🇵🇱🇪🇺😈👿,Andrzej19205731,27699,,,false
,Sun Sep 12 09:48:22 +0000 2021,RokLema,https://twitter.com/MK_Krawczyk/status/1436990056108003336/photo/1,http://m.in https://wszystkoconajwazniejsze.pl/stanislaw-lem/,3,1436990056108003336,,,,pl,,false,,4,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#RokLema 

Na @Najwazniejsze o Lemie piszą, https://t.co/FmybZM1JFR. Peter SWIRSKI, Maciej JAKUBOWSKI, Nicholas RUDDICK, Paul GRIMSTAD, Simon INGS: 

🔴 https://t.co/aHh3tTk4gr 

Specjalny dodatek o Lemie można znaleźć w 30 numerze „Wszystko Co Najważniejsze” https://t.co/MZELan7t2w",https://twitter.com/MK_Krawczyk/status/1436990056108003336,Tue Dec 30 19:37:23 +0000 2014,2951687757,false,PhD candidate | Identity and refugee studies in 🇺🇬 | Vice-representative of @IMISCOE_PhD | Journalist and author of podcast #WspólnyŚwiat @Najwazniejsze,10131,743,1446,4,Warszawa,Mateusz M. Krawczyk,MK_Krawczyk,2109,,https://migrationresearch.com/experts/mateusz-m-krawczyk/3065,false
,Sun Sep 12 09:54:34 +0000 2021,,,,0,1436991620474408964,,,,pl,,,,10,1436947461252190209,kawecki_maciej,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","W akcie urodzenia Lema widnieje data 12 września 1921. Formalnie to równo 100 lat temu urodził się Lem! Dziś mamy wielki zaszczyt udostępnić Państwu statuetkę im. S. Lema ""Planeta Lem"" która począwszy od tego roku będzie wyróżniała wielkich. Więcej: https://t.co/SnvqOyQc0i https://t.co/7hBSzeq8Df",https://twitter.com/Gershon24/status/1436991620474408964,Sun Dec 20 12:06:06 +0000 2009,98112638,false,"""Those who were once slaves, and tore down their chains, won't be subdued even if some have to pay the highest price."" A. Lincoln",70841,763,1676,2,"Earth , second turn right ",DerShtumme 🇵🇱🇺🇦🇪🇺,Gershon24,31465,,,false
